ID,OPEID,Institution Name,City,State,Foreign Gift Received Date,Foreign Gift Amount,Gift Type,Country of Giftor,Giftor Name
3771,00117000,Claremont McKenna College,Claremont,CA,43424,100,Monetary Gift,HONG KONG,
3772,00117000,Claremont McKenna College,Claremont,CA,43430,50,Monetary Gift,ENGLAND,
3773,00117000,Claremont McKenna College,Claremont,CA,43433,200,Monetary Gift,ENGLAND,
3774,00117300,Pomona College,Claremont,CA,43552,275000,Contract,HONG KONG,Chen Yidan Foundation
3775,00117300,Pomona College,Claremont,CA,43552,500000,Contract,HONG KONG,Chen Yidan Foundation
3776,00117300,Pomona College,Claremont,CA,43644,25000,Monetary Gift,HONG KONG,Chen Yidan Foundation
3777,00117300,Pomona College,Claremont,CA,43644,200000,Monetary Gift,HONG KONG,Chen Yidan Foundation
3778,00117300,Pomona College,Claremont,CA,43646,5000,Monetary Gift,CHINA,Wei Z. Hopeman
3779,00117300,Pomona College,Claremont,CA,43711,150000,Contract,CHINA,Wei Z. Hopeman
3780,00117300,Pomona College,Claremont,CA,43754,100000,Monetary Gift,CHINA,Wei Z. Hopeman
3781,00130500,Stanford University,Stanford,CA,41670,1353700,Monetary Gift,BRAZIL,
3782,00130500,Stanford University,Stanford,CA,41703,250000,Monetary Gift,HONG KONG,
3783,00130500,Stanford University,Stanford,CA,41737,825000,Monetary Gift,HONG KONG,
3784,00130500,Stanford University,Stanford,CA,41764,500200,Monetary Gift,TAIWAN,
3785,00130500,Stanford University,Stanford,CA,41799,604693,Monetary Gift,ENGLAND,
3786,00130500,Stanford University,Stanford,CA,41838,328025,Monetary Gift,GERMANY,
3787,00130500,Stanford University,Stanford,CA,41845,350000,Monetary Gift,TAIWAN,
3788,00130500,Stanford University,Stanford,CA,41848,90000,Monetary Gift,JAPAN,
3789,00130500,Stanford University,Stanford,CA,41851,437500,Monetary Gift,CANADA,
3790,00130500,Stanford University,Stanford,CA,41852,9000,Monetary Gift,SAUDI ARABIA,
3791,00130500,Stanford University,Stanford,CA,41852,120000,Monetary Gift,SAUDI ARABIA,
3792,00130500,Stanford University,Stanford,CA,41862,250000,Monetary Gift,UNITED ARAB EMIRATES,
3793,00130500,Stanford University,Stanford,CA,41864,858520,Monetary Gift,SAUDI ARABIA,
3794,00130500,Stanford University,Stanford,CA,41864,858520,Monetary Gift,SAUDI ARABIA,
3795,00130500,Stanford University,Stanford,CA,41864,599430,Monetary Gift,SAUDI ARABIA,
3796,00130500,Stanford University,Stanford,CA,41864,599430,Monetary Gift,SAUDI ARABIA,
3797,00130500,Stanford University,Stanford,CA,41873,782797,Monetary Gift,CANADA,
3798,00130500,Stanford University,Stanford,CA,41879,407235,Monetary Gift,SWEDEN,
3799,00130500,Stanford University,Stanford,CA,41886,387178,Monetary Gift,SWEDEN,
3800,00130500,Stanford University,Stanford,CA,41886,192902,Monetary Gift,SWEDEN,
3801,00130500,Stanford University,Stanford,CA,41886,132285,Monetary Gift,SWEDEN,
3802,00130500,Stanford University,Stanford,CA,41886,124142,Monetary Gift,SWEDEN,
3803,00130500,Stanford University,Stanford,CA,41886,186965,Monetary Gift,SWEDEN,
3804,00130500,Stanford University,Stanford,CA,41886,157915,Monetary Gift,SWEDEN,
3805,00130500,Stanford University,Stanford,CA,41886,143224,Monetary Gift,SWEDEN,
3806,00130500,Stanford University,Stanford,CA,41892,600100,Monetary Gift,CHINA,
3807,00130500,Stanford University,Stanford,CA,41897,209986,Monetary Gift,TAIWAN,
3808,00130500,Stanford University,Stanford,CA,41897,62496,Monetary Gift,TAIWAN,
3809,00130500,Stanford University,Stanford,CA,41901,300000,Monetary Gift,ARGENTINA,
3810,00130500,Stanford University,Stanford,CA,41906,1975250,Monetary Gift,CHINA,
3811,00130500,Stanford University,Stanford,CA,41906,1975250,Monetary Gift,CHINA,
3812,00130500,Stanford University,Stanford,CA,41912,90000,Monetary Gift,JAPAN,
3813,00130500,Stanford University,Stanford,CA,41912,1020875,Monetary Gift,CHINA,
3814,00130500,Stanford University,Stanford,CA,41912,1020875,Monetary Gift,CHINA,
3815,00130500,Stanford University,Stanford,CA,41926,300000,Monetary Gift,INDIA,
3816,00130500,Stanford University,Stanford,CA,41947,100000,Monetary Gift,JAPAN,
3817,00130500,Stanford University,Stanford,CA,41948,600000,Monetary Gift,INDIA,
3818,00130500,Stanford University,Stanford,CA,41969,500000,Monetary Gift,HONG KONG,
3819,00130500,Stanford University,Stanford,CA,41969,250000,Monetary Gift,ENGLAND,
3820,00130500,Stanford University,Stanford,CA,41977,50000,Monetary Gift,SINGAPORE,
3821,00130500,Stanford University,Stanford,CA,41977,450000,Monetary Gift,SINGAPORE,
3822,00130500,Stanford University,Stanford,CA,41977,50000,Monetary Gift,SINGAPORE,
3823,00130500,Stanford University,Stanford,CA,41977,500025,Monetary Gift,HONG KONG,
3824,00130500,Stanford University,Stanford,CA,41977,50,Monetary Gift,HONG KONG,
3825,00130500,Stanford University,Stanford,CA,41977,450000,Monetary Gift,SINGAPORE,
3826,00130500,Stanford University,Stanford,CA,41992,1000000,Monetary Gift,CHINA,
3827,00130500,Stanford University,Stanford,CA,42002,180000,Monetary Gift,JAPAN,
3828,00130500,Stanford University,Stanford,CA,42002,2000000,Monetary Gift,HONG KONG,
3829,00130500,Stanford University,Stanford,CA,42006,50000,Monetary Gift,CHINA,
3830,00130500,Stanford University,Stanford,CA,42019,120000,Monetary Gift,SAUDI ARABIA,
3831,00130500,Stanford University,Stanford,CA,42032,750923,Monetary Gift,CZECH REPUBLIC,
3832,00130500,Stanford University,Stanford,CA,42033,81318,Monetary Gift,CANADA,
3833,00130500,Stanford University,Stanford,CA,42034,79970,Monetary Gift,ENGLAND,
3834,00130500,Stanford University,Stanford,CA,42034,1359000,Monetary Gift,BRAZIL,
3835,00130500,Stanford University,Stanford,CA,42038,700000,Monetary Gift,CHINA,
3836,00130500,Stanford University,Stanford,CA,42038,300000,Monetary Gift,CHINA,
3837,00130500,Stanford University,Stanford,CA,42038,50000,Monetary Gift,CHINA,
3838,00130500,Stanford University,Stanford,CA,42045,280163,Monetary Gift,HONG KONG,
3839,00130500,Stanford University,Stanford,CA,42060,36453,Monetary Gift,CANADA,
3840,00130500,Stanford University,Stanford,CA,42068,450000,Monetary Gift,TAIWAN,
3841,00130500,Stanford University,Stanford,CA,42086,30692,Monetary Gift,CANADA,
3842,00130500,Stanford University,Stanford,CA,42094,90000,Monetary Gift,JAPAN,
3843,00130500,Stanford University,Stanford,CA,42104,1500,Monetary Gift,CHINA,
3844,00130500,Stanford University,Stanford,CA,42109,20779,Monetary Gift,ENGLAND,
3845,00130500,Stanford University,Stanford,CA,42109,152905,Monetary Gift,ENGLAND,
3846,00130500,Stanford University,Stanford,CA,42109,472532,Monetary Gift,ENGLAND,
3847,00130500,Stanford University,Stanford,CA,42111,1000000,Monetary Gift,HONG KONG,
3848,00130500,Stanford University,Stanford,CA,42115,13656,Monetary Gift,CANADA,
3849,00130500,Stanford University,Stanford,CA,42117,2000000,Monetary Gift,ENGLAND,
3850,00130500,Stanford University,Stanford,CA,42121,125000,Monetary Gift,CHINA,
3851,00130500,Stanford University,Stanford,CA,42139,126000,Monetary Gift,BRAZIL,
3852,00130500,Stanford University,Stanford,CA,42145,182000,Monetary Gift,SOUTH KOREA,
3853,00130500,Stanford University,Stanford,CA,42146,14841,Monetary Gift,CANADA,
3854,00130500,Stanford University,Stanford,CA,42152,500000,Monetary Gift,HONG KONG,
3855,00130500,Stanford University,Stanford,CA,42152,1000000,Monetary Gift,RUSSIA,
3856,00130500,Stanford University,Stanford,CA,42153,50000,Monetary Gift,JAPAN,
3857,00130500,Stanford University,Stanford,CA,42166,1000000,Monetary Gift,CHINA,
3858,00130500,Stanford University,Stanford,CA,42177,18750,Monetary Gift,CANADA,
3859,00130500,Stanford University,Stanford,CA,42191,675000,Monetary Gift,BRAZIL,
3860,00130500,Stanford University,Stanford,CA,42192,50000,Monetary Gift,RUSSIA,
3861,00130500,Stanford University,Stanford,CA,42195,80000,Monetary Gift,SAUDI ARABIA,
3862,00130500,Stanford University,Stanford,CA,42206,300000,Monetary Gift,INDIA,
3863,00130500,Stanford University,Stanford,CA,42206,7324,Monetary Gift,CANADA,
3864,00130500,Stanford University,Stanford,CA,42212,500000,Monetary Gift,AUSTRALIA,
3865,00130500,Stanford University,Stanford,CA,42212,500000,Monetary Gift,AUSTRALIA,
3866,00130500,Stanford University,Stanford,CA,42216,45000,Monetary Gift,CHINA,
3867,00130500,Stanford University,Stanford,CA,42216,120000,Monetary Gift,JAPAN,
3868,00130500,Stanford University,Stanford,CA,42219,437500,Monetary Gift,CANADA,
3869,00130500,Stanford University,Stanford,CA,42221,50000,Monetary Gift,RUSSIA,
3870,00130500,Stanford University,Stanford,CA,42232,50,Monetary Gift,AUSTRALIA,
3871,00130500,Stanford University,Stanford,CA,42232,50,Monetary Gift,AUSTRALIA,
3872,00130500,Stanford University,Stanford,CA,42235,45004,Monetary Gift,ENGLAND,
3873,00130500,Stanford University,Stanford,CA,42237,30337,Monetary Gift,CANADA,
3874,00130500,Stanford University,Stanford,CA,42244,999980,Monetary Gift,CANADA,
3875,00130500,Stanford University,Stanford,CA,42247,600000,Monetary Gift,INDIA,
3876,00130500,Stanford University,Stanford,CA,42247,90000,Monetary Gift,JAPAN,
3877,00130500,Stanford University,Stanford,CA,42248,50000,Monetary Gift,RUSSIA,
3878,00130500,Stanford University,Stanford,CA,42248,250000,Monetary Gift,INDIA,
3879,00130500,Stanford University,Stanford,CA,42268,209982,Monetary Gift,TAIWAN,
3880,00130500,Stanford University,Stanford,CA,42268,17966,Monetary Gift,CANADA,
3881,00130500,Stanford University,Stanford,CA,42270,2000000,Monetary Gift,SWEDEN,
3882,00130500,Stanford University,Stanford,CA,42270,600000,Monetary Gift,CHINA,
3883,00130500,Stanford University,Stanford,CA,42271,62482,Monetary Gift,TAIWAN,
3884,00130500,Stanford University,Stanford,CA,42276,407917,Monetary Gift,SINGAPORE,
3885,00130500,Stanford University,Stanford,CA,42279,50000,Monetary Gift,RUSSIA,
3886,00130500,Stanford University,Stanford,CA,42298,40846,Monetary Gift,CANADA,
3887,00130500,Stanford University,Stanford,CA,42304,250000,Monetary Gift,ENGLAND,
3888,00130500,Stanford University,Stanford,CA,42305,100000,Monetary Gift,INDIA,
3889,00130500,Stanford University,Stanford,CA,42305,63211,Monetary Gift,ENGLAND,
3890,00130500,Stanford University,Stanford,CA,42310,1228742,Monetary Gift,CANADA,
3891,00130500,Stanford University,Stanford,CA,42311,70000,Monetary Gift,CHINA,
3892,00130500,Stanford University,Stanford,CA,42311,50000,Monetary Gift,RUSSIA,
3893,00130500,Stanford University,Stanford,CA,42312,200000,Monetary Gift,CHINA,
3894,00130500,Stanford University,Stanford,CA,42313,200000,Monetary Gift,INDIA,
3895,00130500,Stanford University,Stanford,CA,42314,118314,Monetary Gift,CHINA,
3896,00130500,Stanford University,Stanford,CA,42318,40000,Monetary Gift,SAUDI ARABIA,
3897,00130500,Stanford University,Stanford,CA,42318,305941,Monetary Gift,GERMANY,
3898,00130500,Stanford University,Stanford,CA,42321,186000,Monetary Gift,SAUDI ARABIA,
3899,00130500,Stanford University,Stanford,CA,42321,5000000,Monetary Gift,HONG KONG,
3900,00130500,Stanford University,Stanford,CA,42328,1000000,Monetary Gift,JAPAN,
3901,00130500,Stanford University,Stanford,CA,42331,42947,Monetary Gift,CANADA,
3902,00130500,Stanford University,Stanford,CA,42333,500000,Monetary Gift,CHINA,
3903,00130500,Stanford University,Stanford,CA,42335,500000,Monetary Gift,CHINA,
3904,00130500,Stanford University,Stanford,CA,42338,30000,Monetary Gift,CHINA,
3905,00130500,Stanford University,Stanford,CA,42341,1000000,Monetary Gift,JAPAN,
3906,00130500,Stanford University,Stanford,CA,42348,50000,Monetary Gift,RUSSIA,
3907,00130500,Stanford University,Stanford,CA,42348,78000,Monetary Gift,SOUTH KOREA,
3908,00130500,Stanford University,Stanford,CA,42354,1000000,Monetary Gift,CHINA,
3909,00130500,Stanford University,Stanford,CA,42354,100000,Monetary Gift,RUSSIA,
3910,00130500,Stanford University,Stanford,CA,42354,15518,Monetary Gift,ENGLAND,
3911,00130500,Stanford University,Stanford,CA,42355,400000,Monetary Gift,ENGLAND,
3912,00130500,Stanford University,Stanford,CA,42356,300000,Monetary Gift,ARGENTINA,
3913,00130500,Stanford University,Stanford,CA,42359,31026,Monetary Gift,CANADA,
3914,00130500,Stanford University,Stanford,CA,42360,54700,Monetary Gift,CHINA,
3915,00130500,Stanford University,Stanford,CA,42361,3000000,Monetary Gift,SINGAPORE,
3916,00130500,Stanford University,Stanford,CA,42361,3000000,Monetary Gift,SINGAPORE,
3917,00130500,Stanford University,Stanford,CA,42362,10000,Monetary Gift,CHINA,
3918,00130500,Stanford University,Stanford,CA,42362,180000,Monetary Gift,JAPAN,
3919,00130500,Stanford University,Stanford,CA,42367,1000000,Monetary Gift,JAPAN,
3920,00130500,Stanford University,Stanford,CA,42367,2000000,Monetary Gift,HONG KONG,
3921,00130500,Stanford University,Stanford,CA,42368,524368,Monetary Gift,SWEDEN,
3922,00130500,Stanford University,Stanford,CA,42373,250000,Monetary Gift,GERMANY,
3923,00130500,Stanford University,Stanford,CA,42377,1457949,Monetary Gift,SAUDI ARABIA,
3924,00130500,Stanford University,Stanford,CA,42377,28080,Monetary Gift,FRANCE,
3925,00130500,Stanford University,Stanford,CA,42384,250000,Monetary Gift,SWITZERLAND,
3926,00130500,Stanford University,Stanford,CA,42384,250000,Monetary Gift,SWITZERLAND,
3927,00130500,Stanford University,Stanford,CA,42384,1390500,Monetary Gift,BRAZIL,
3928,00130500,Stanford University,Stanford,CA,42394,150000,Monetary Gift,INDIA,
3929,00130500,Stanford University,Stanford,CA,42395,152892,Monetary Gift,CANADA,
3930,00130500,Stanford University,Stanford,CA,42395,25000,Monetary Gift,SWITZERLAND,
3931,00130500,Stanford University,Stanford,CA,42402,850000,Monetary Gift,CHINA,
3932,00130500,Stanford University,Stanford,CA,42402,850000,Monetary Gift,CHINA,
3933,00130500,Stanford University,Stanford,CA,42402,25860,Monetary Gift,FRANCE,
3934,00130500,Stanford University,Stanford,CA,42404,30000,Monetary Gift,CHINA,
3935,00130500,Stanford University,Stanford,CA,42408,142005,Monetary Gift,CANADA,
3936,00130500,Stanford University,Stanford,CA,42419,254479,Monetary Gift,GERMANY,
3937,00130500,Stanford University,Stanford,CA,42423,57850,Monetary Gift,CANADA,
3938,00130500,Stanford University,Stanford,CA,42426,50000,Monetary Gift,CHINA,
3939,00130500,Stanford University,Stanford,CA,42431,30150,Monetary Gift,FRANCE,
3940,00130500,Stanford University,Stanford,CA,42431,100000,Monetary Gift,SWITZERLAND,
3941,00130500,Stanford University,Stanford,CA,42433,150000,Monetary Gift,CHINA,
3942,00130500,Stanford University,Stanford,CA,42439,409970,Monetary Gift,JAPAN,
3943,00130500,Stanford University,Stanford,CA,42444,4000000,Monetary Gift,HONG KONG,
3944,00130500,Stanford University,Stanford,CA,42450,450000,Monetary Gift,TAIWAN,
3945,00130500,Stanford University,Stanford,CA,42450,22503,Monetary Gift,CANADA,
3946,00130500,Stanford University,Stanford,CA,42460,140000,Monetary Gift,JAPAN,
3947,00130500,Stanford University,Stanford,CA,42460,90000,Monetary Gift,JAPAN,
3948,00130500,Stanford University,Stanford,CA,42464,15000,Monetary Gift,INDIA,
3949,00130500,Stanford University,Stanford,CA,42464,125000,Monetary Gift,SWEDEN,
3950,00130500,Stanford University,Stanford,CA,42465,1000000,Monetary Gift,HONG KONG,
3951,00130500,Stanford University,Stanford,CA,42475,344975,Monetary Gift,AUSTRALIA,
3952,00130500,Stanford University,Stanford,CA,42475,300000,Monetary Gift,HONG KONG,
3953,00130500,Stanford University,Stanford,CA,42475,2499982,Monetary Gift,ENGLAND,
3954,00130500,Stanford University,Stanford,CA,42475,60000,Monetary Gift,JAPAN,
3955,00130500,Stanford University,Stanford,CA,42479,826646,Monetary Gift,BRAZIL,
3956,00130500,Stanford University,Stanford,CA,42481,197581,Monetary Gift,CANADA,
3957,00130500,Stanford University,Stanford,CA,42481,32525,Monetary Gift,CANADA,
3958,00130500,Stanford University,Stanford,CA,42481,25860,Monetary Gift,FRANCE,
3959,00130500,Stanford University,Stanford,CA,42485,999975,Monetary Gift,CHINA,
3960,00130500,Stanford University,Stanford,CA,42494,27810,Monetary Gift,FRANCE,
3961,00130500,Stanford University,Stanford,CA,42513,35708,Monetary Gift,CANADA,
3962,00130500,Stanford University,Stanford,CA,42513,27500,Monetary Gift,ENGLAND,
3963,00130500,Stanford University,Stanford,CA,42521,50000,Monetary Gift,JAPAN,
3964,00130500,Stanford University,Stanford,CA,42528,64000,Monetary Gift,CHINA,
3965,00130500,Stanford University,Stanford,CA,42530,150000,Monetary Gift,SWITZERLAND,
3966,00130500,Stanford University,Stanford,CA,42543,26472,Monetary Gift,CANADA,
3967,00130500,Stanford University,Stanford,CA,42545,250000,Monetary Gift,CHINA,
3968,00130500,Stanford University,Stanford,CA,42552,100000,Monetary Gift,JAPAN,
3969,00130500,Stanford University,Stanford,CA,42557,118000,Monetary Gift,FRANCE,
3970,00130500,Stanford University,Stanford,CA,42559,342069,Monetary Gift,GERMANY,
3971,00130500,Stanford University,Stanford,CA,42564,100000,Monetary Gift,JAPAN,
3972,00130500,Stanford University,Stanford,CA,42569,450000,Monetary Gift,TAIWAN,
3973,00130500,Stanford University,Stanford,CA,42569,450000,Monetary Gift,TAIWAN,
3974,00130500,Stanford University,Stanford,CA,42572,29211,Monetary Gift,CANADA,
